Code,Title,Chapter_Block,Category,provider_state
F93,Emotional disorders with onset specific to childhood,F90-F98,category,FL
F93,Emotional disorders with onset specific to childhood,F90-F98,category,MI
F93,Emotional disorders with onset specific to childhood,F90-F98,category,OH
F93,Emotional disorders with onset specific to childhood,F90-F98,category,OR
F93,Emotional disorders with onset specific to childhood,F90-F98,category,IL
F93,Emotional disorders with onset specific to childhood,F90-F98,category,AZ
F93,Emotional disorders with onset specific to childhood,F90-F98,category,LA
F93,Emotional disorders with onset specific to childhood,F90-F98,category,NV
F93,Emotional disorders with onset specific to childhood,F90-F98,category,CA
F93,Emotional disorders with onset specific to childhood,F90-F98,category,UT
F93,Emotional disorders with onset specific to childhood,F90-F98,category,IA
D81,Combined immunodeficiencies,D80-D89,category,ID
D81,Combined immunodeficiencies,D80-D89,category,NE
D81,Combined immunodeficiencies,D80-D89,category,IN
D81,Combined immunodeficiencies,D80-D89,category,PA
D81,Combined immunodeficiencies,D80-D89,category,TX
D81,Combined immunodeficiencies,D80-D89,category,OK
D81,Combined immunodeficiencies,D80-D89,category,IL
D81,Combined immunodeficiencies,D80-D89,category,GA
D81,Combined immunodeficiencies,D80-D89,category,OH
D81,Combined immunodeficiencies,D80-D89,category,MI
D81,Combined immunodeficiencies,D80-D89,category,NV
D81,Combined immunodeficiencies,D80-D89,category,AZ
D81,Combined immunodeficiencies,D80-D89,category,FL
D81,Combined immunodeficiencies,D80-D89,category,LA
D81,Combined immunodeficiencies,D80-D89,category,OR
D81,Combined immunodeficiencies,D80-D89,category,NY
D81,Combined immunodeficiencies,D80-D89,category,CA
D81,Combined immunodeficiencies,D80-D89,category,UT
F94,Disorders of social functioning with onset specific to childhood and adolescence,F90-F98,category,ID
F94,Disorders of social functioning with onset specific to childhood and adolescence,F90-F98,category,KS
F94,Disorders of social functioning with onset specific to childhood and adolescence,F90-F98,category,NY
F94,Disorders of social functioning with onset specific to childhood and adolescence,F90-F98,category,PA
F94,Disorders of social functioning with onset specific to childhood and adolescence,F90-F98,category,OR
F94,Disorders of social functioning with onset specific to childhood and adolescence,F90-F98,category,NE
F94,Disorders of social functioning with onset specific to childhood and adolescence,F90-F98,category,TX
F94,Disorders of social functioning with onset specific to childhood and adolescence,F90-F98,category,GA
F94,Disorders of social functioning with onset specific to childhood and adolescence,F90-F98,category,ND
F94,Disorders of social functioning with onset specific to childhood and adolescence,F90-F98,category,OK
F94,Disorders of social functioning with onset specific to childhood and adolescence,F90-F98,category,IN
F94,Disorders of social functioning with onset specific to childhood and adolescence,F90-F98,category,FL
F94,Disorders of social functioning with onset specific to childhood and adolescence,F90-F98,category,MI
F94,Disorders of social functioning with onset specific to childhood and adolescence,F90-F98,category,OH
F94,Disorders of social functioning with onset specific to childhood and adolescence,F90-F98,category,IL
F94,Disorders of social functioning with onset specific to childhood and adolescence,F90-F98,category,LA
F94,Disorders of social functioning with onset specific to childhood and adolescence,F90-F98,category,NV
F94,Disorders of social functioning with onset specific to childhood and adolescence,F90-F98,category,AZ
F94,Disorders of social functioning with onset specific to childhood and adolescence,F90-F98,category,CA
F94,Disorders of social functioning with onset specific to childhood and adolescence,F90-F98,category,UT
F94,Disorders of social functioning with onset specific to childhood and adolescence,F90-F98,category,IA
R76,Other abnormal immunological findings in serum,R70-R79,category,KS
R76,Other abnormal immunological findings in serum,R70-R79,category,PA
R76,Other abnormal immunological findings in serum,R70-R79,category,TX
R76,Other abnormal immunological findings in serum,R70-R79,category,ND
R76,Other abnormal immunological findings in serum,R70-R79,category,CA
R76,Other abnormal immunological findings in serum,R70-R79,category,OR
R76,Other abnormal immunological findings in serum,R70-R79,category,OK
R76,Other abnormal immunological findings in serum,R70-R79,category,ID
R76,Other abnormal immunological findings in serum,R70-R79,category,NY
R76,Other abnormal immunological findings in serum,R70-R79,category,GA
R76,Other abnormal immunological findings in serum,R70-R79,category,IN
R76,Other abnormal immunological findings in serum,R70-R79,category,IA
R76,Other abnormal immunological findings in serum,R70-R79,category,MI
R76,Other abnormal immunological findings in serum,R70-R79,category,IL
R76,Other abnormal immunological findings in serum,R70-R79,category,AZ
R76,Other abnormal immunological findings in serum,R70-R79,category,OH
R76,Other abnormal immunological findings in serum,R70-R79,category,FL
R76,Other abnormal immunological findings in serum,R70-R79,category,NE
R76,Other abnormal immunological findings in serum,R70-R79,category,LA
R76,Other abnormal immunological findings in serum,R70-R79,category,NV
R76,Other abnormal immunological findings in serum,R70-R79,category,UT
D25,Leiomyoma of uterus,D10-D36,category,OH
D25,Leiomyoma of uterus,D10-D36,category,OK
D25,Leiomyoma of uterus,D10-D36,category,TX
D25,Leiomyoma of uterus,D10-D36,category,GA
D25,Leiomyoma of uterus,D10-D36,category,PA
D25,Leiomyoma of uterus,D10-D36,category,ID
D25,Leiomyoma of uterus,D10-D36,category,NE
D25,Leiomyoma of uterus,D10-D36,category,MI
D25,Leiomyoma of uterus,D10-D36,category,OR
D25,Leiomyoma of uterus,D10-D36,category,NV
D25,Leiomyoma of uterus,D10-D36,category,IA
D25,Leiomyoma of uterus,D10-D36,category,LA
D25,Leiomyoma of uterus,D10-D36,category,IN
D25,Leiomyoma of uterus,D10-D36,category,AZ
D25,Leiomyoma of uterus,D10-D36,category,FL
D25,Leiomyoma of uterus,D10-D36,category,CA
D25,Leiomyoma of uterus,D10-D36,category,UT
D25,Leiomyoma of uterus,D10-D36,category,NY
D35,Benign neoplasm of other and unspecified endocrine glands,D10-D36,category,PA
D35,Benign neoplasm of other and unspecified endocrine glands,D10-D36,category,TX
D35,Benign neoplasm of other and unspecified endocrine glands,D10-D36,category,OK
D35,Benign neoplasm of other and unspecified endocrine glands,D10-D36,category,ID
D35,Benign neoplasm of other and unspecified endocrine glands,D10-D36,category,OR
D35,Benign neoplasm of other and unspecified endocrine glands,D10-D36,category,IN
D35,Benign neoplasm of other and unspecified endocrine glands,D10-D36,category,GA
D35,Benign neoplasm of other and unspecified endocrine glands,D10-D36,category,IL
D35,Benign neoplasm of other and unspecified endocrine glands,D10-D36,category,MI
D35,Benign neoplasm of other and unspecified endocrine glands,D10-D36,category,NE
D35,Benign neoplasm of other and unspecified endocrine glands,D10-D36,category,NV
D35,Benign neoplasm of other and unspecified endocrine glands,D10-D36,category,FL
D35,Benign neoplasm of other and unspecified endocrine glands,D10-D36,category,OH
D35,Benign neoplasm of other and unspecified endocrine glands,D10-D36,category,IA
D35,Benign neoplasm of other and unspecified endocrine glands,D10-D36,category,AZ
D35,Benign neoplasm of other and unspecified endocrine glands,D10-D36,category,CA
D35,Benign neoplasm of other and unspecified endocrine glands,D10-D36,category,NY
D35,Benign neoplasm of other and unspecified endocrine glands,D10-D36,category,ND
J06,Acute upper respiratory infections of multiple and unspecified sites,J00-J06,category,NY
J06,Acute upper respiratory infections of multiple and unspecified sites,J00-J06,category,OK
J06,Acute upper respiratory infections of multiple and unspecified sites,J00-J06,category,PA
J06,Acute upper respiratory infections of multiple and unspecified sites,J00-J06,category,IA
J06,Acute upper respiratory infections of multiple and unspecified sites,J00-J06,category,ND
J06,Acute upper respiratory infections of multiple and unspecified sites,J00-J06,category,GA
J06,Acute upper respiratory infections of multiple and unspecified sites,J00-J06,category,ID
J06,Acute upper respiratory infections of multiple and unspecified sites,J00-J06,category,LA
J06,Acute upper respiratory infections of multiple and unspecified sites,J00-J06,category,IN
J06,Acute upper respiratory infections of multiple and unspecified sites,J00-J06,category,FL
J06,Acute upper respiratory infections of multiple and unspecified sites,J00-J06,category,TX
J06,Acute upper respiratory infections of multiple and unspecified sites,J00-J06,category,OH
J06,Acute upper respiratory infections of multiple and unspecified sites,J00-J06,category,MI
J06,Acute upper respiratory infections of multiple and unspecified sites,J00-J06,category,NE
J06,Acute upper respiratory infections of multiple and unspecified sites,J00-J06,category,OR
J06,Acute upper respiratory infections of multiple and unspecified sites,J00-J06,category,IL
J06,Acute upper respiratory infections of multiple and unspecified sites,J00-J06,category,NV
J06,Acute upper respiratory infections of multiple and unspecified sites,J00-J06,category,AZ
J06,Acute upper respiratory infections of multiple and unspecified sites,J00-J06,category,CA
J06,Acute upper respiratory infections of multiple and unspecified sites,J00-J06,category,UT
D14,Benign neoplasm of middle ear and respiratory system,D10-D36,category,OH
D14,Benign neoplasm of middle ear and respiratory system,D10-D36,category,ID
D14,Benign neoplasm of middle ear and respiratory system,D10-D36,category,PA
D14,Benign neoplasm of middle ear and respiratory system,D10-D36,category,ND
D14,Benign neoplasm of middle ear and respiratory system,D10-D36,category,TX
D14,Benign neoplasm of middle ear and respiratory system,D10-D36,category,OK
D14,Benign neoplasm of middle ear and respiratory system,D10-D36,category,NE
D14,Benign neoplasm of middle ear and respiratory system,D10-D36,category,MI
D14,Benign neoplasm of middle ear and respiratory system,D10-D36,category,IL
D14,Benign neoplasm of middle ear and respiratory system,D10-D36,category,IA
D14,Benign neoplasm of middle ear and respiratory system,D10-D36,category,FL
D14,Benign neoplasm of middle ear and respiratory system,D10-D36,category,GA
D14,Benign neoplasm of middle ear and respiratory system,D10-D36,category,OR
D14,Benign neoplasm of middle ear and respiratory system,D10-D36,category,IN
D14,Benign neoplasm of middle ear and respiratory system,D10-D36,category,AZ
D14,Benign neoplasm of middle ear and respiratory system,D10-D36,category,NV
D14,Benign neoplasm of middle ear and respiratory system,D10-D36,category,CA
D14,Benign neoplasm of middle ear and respiratory system,D10-D36,category,NY
A92,Other mosquito-borne viral fevers,A92-A99,category,ID
A92,Other mosquito-borne viral fevers,A92-A99,category,PA
A92,Other mosquito-borne viral fevers,A92-A99,category,FL
A92,Other mosquito-borne viral fevers,A92-A99,category,OK
A92,Other mosquito-borne viral fevers,A92-A99,category,NY
A92,Other mosquito-borne viral fevers,A92-A99,category,NE
A92,Other mosquito-borne viral fevers,A92-A99,category,ND
A92,Other mosquito-borne viral fevers,A92-A99,category,IN
A92,Other mosquito-borne viral fevers,A92-A99,category,MI
A92,Other mosquito-borne viral fevers,A92-A99,category,OR
A92,Other mosquito-borne viral fevers,A92-A99,category,TX
A92,Other mosquito-borne viral fevers,A92-A99,category,OH
A92,Other mosquito-borne viral fevers,A92-A99,category,IL
A92,Other mosquito-borne viral fevers,A92-A99,category,AZ
A92,Other mosquito-borne viral fevers,A92-A99,category,GA
A92,Other mosquito-borne viral fevers,A92-A99,category,NV
A92,Other mosquito-borne viral fevers,A92-A99,category,LA
A92,Other mosquito-borne viral fevers,A92-A99,category,CA
A92,Other mosquito-borne viral fevers,A92-A99,category,UT
I68,Cerebrovascular disorders in diseases classified elsewhere,I60-I69,category,ID
I68,Cerebrovascular disorders in diseases classified elsewhere,I60-I69,category,NE
I68,Cerebrovascular disorders in diseases classified elsewhere,I60-I69,category,OK
I68,Cerebrovascular disorders in diseases classified elsewhere,I60-I69,category,TX
I68,Cerebrovascular disorders in diseases classified elsewhere,I60-I69,category,PA
I68,Cerebrovascular disorders in diseases classified elsewhere,I60-I69,category,GA
I68,Cerebrovascular disorders in diseases classified elsewhere,I60-I69,category,ND
I68,Cerebrovascular disorders in diseases classified elsewhere,I60-I69,category,OR
I68,Cerebrovascular disorders in diseases classified elsewhere,I60-I69,category,IN
I68,Cerebrovascular disorders in diseases classified elsewhere,I60-I69,category,LA
I68,Cerebrovascular disorders in diseases classified elsewhere,I60-I69,category,MI
I68,Cerebrovascular disorders in diseases classified elsewhere,I60-I69,category,IL
I68,Cerebrovascular disorders in diseases classified elsewhere,I60-I69,category,FL
I68,Cerebrovascular disorders in diseases classified elsewhere,I60-I69,category,NV
I68,Cerebrovascular disorders in diseases classified elsewhere,I60-I69,category,IA
I68,Cerebrovascular disorders in diseases classified elsewhere,I60-I69,category,AZ
I68,Cerebrovascular disorders in diseases classified elsewhere,I60-I69,category,NY
I68,Cerebrovascular disorders in diseases classified elsewhere,I60-I69,category,UT
D64,Other anaemias,D60-D64,category,NE
D64,Other anaemias,D60-D64,category,ID
D64,Other anaemias,D60-D64,category,LA
D64,Other anaemias,D60-D64,category,PA
D64,Other anaemias,D60-D64,category,TX
D64,Other anaemias,D60-D64,category,OH
D64,Other anaemias,D60-D64,category,ND
D64,Other anaemias,D60-D64,category,OK
D64,Other anaemias,D60-D64,category,IN
D64,Other anaemias,D60-D64,category,OR
D64,Other anaemias,D60-D64,category,IL
D64,Other anaemias,D60-D64,category,NY
D64,Other anaemias,D60-D64,category,GA
D64,Other anaemias,D60-D64,category,FL
D64,Other anaemias,D60-D64,category,AZ
D64,Other anaemias,D60-D64,category,CA
D64,Other anaemias,D60-D64,category,NV
D64,Other anaemias,D60-D64,category,MI
D64,Other anaemias,D60-D64,category,UT
A98,"Other viral haemorrhagic fevers, not elsewhere classified",A92-A99,category,NY
A98,"Other viral haemorrhagic fevers, not elsewhere classified",A92-A99,category,OK
A98,"Other viral haemorrhagic fevers, not elsewhere classified",A92-A99,category,TX
A98,"Other viral haemorrhagic fevers, not elsewhere classified",A92-A99,category,OR
A98,"Other viral haemorrhagic fevers, not elsewhere classified",A92-A99,category,PA
A98,"Other viral haemorrhagic fevers, not elsewhere classified",A92-A99,category,IN
A98,"Other viral haemorrhagic fevers, not elsewhere classified",A92-A99,category,ID
A98,"Other viral haemorrhagic fevers, not elsewhere classified",A92-A99,category,MI
A98,"Other viral haemorrhagic fevers, not elsewhere classified",A92-A99,category,LA
A98,"Other viral haemorrhagic fevers, not elsewhere classified",A92-A99,category,FL
A98,"Other viral haemorrhagic fevers, not elsewhere classified",A92-A99,category,AZ
A98,"Other viral haemorrhagic fevers, not elsewhere classified",A92-A99,category,NE
A98,"Other viral haemorrhagic fevers, not elsewhere classified",A92-A99,category,GA
A98,"Other viral haemorrhagic fevers, not elsewhere classified",A92-A99,category,OH
A98,"Other viral haemorrhagic fevers, not elsewhere classified",A92-A99,category,NV
A98,"Other viral haemorrhagic fevers, not elsewhere classified",A92-A99,category,IL
A98,"Other viral haemorrhagic fevers, not elsewhere classified",A92-A99,category,CA
D12,"Benign neoplasm of colon, rectum, anus and anal canal",D10-D36,category,PA
D12,"Benign neoplasm of colon, rectum, anus and anal canal",D10-D36,category,ID
D12,"Benign neoplasm of colon, rectum, anus and anal canal",D10-D36,category,NY
D12,"Benign neoplasm of colon, rectum, anus and anal canal",D10-D36,category,TX
D12,"Benign neoplasm of colon, rectum, anus and anal canal",D10-D36,category,ND
D12,"Benign neoplasm of colon, rectum, anus and anal canal",D10-D36,category,OK
D12,"Benign neoplasm of colon, rectum, anus and anal canal",D10-D36,category,NE
D12,"Benign neoplasm of colon, rectum, anus and anal canal",D10-D36,category,OR
D12,"Benign neoplasm of colon, rectum, anus and anal canal",D10-D36,category,IN
D12,"Benign neoplasm of colon, rectum, anus and anal canal",D10-D36,category,MI
D12,"Benign neoplasm of colon, rectum, anus and anal canal",D10-D36,category,GA
D12,"Benign neoplasm of colon, rectum, anus and anal canal",D10-D36,category,CA
D12,"Benign neoplasm of colon, rectum, anus and anal canal",D10-D36,category,OH
D12,"Benign neoplasm of colon, rectum, anus and anal canal",D10-D36,category,IL
D12,"Benign neoplasm of colon, rectum, anus and anal canal",D10-D36,category,NV
D12,"Benign neoplasm of colon, rectum, anus and anal canal",D10-D36,category,AZ
D12,"Benign neoplasm of colon, rectum, anus and anal canal",D10-D36,category,FL
D12,"Benign neoplasm of colon, rectum, anus and anal canal",D10-D36,category,IA
D12,"Benign neoplasm of colon, rectum, anus and anal canal",D10-D36,category,UT
F95,Tic disorders,F90-F98,category,OK
F95,Tic disorders,F90-F98,category,NY
F95,Tic disorders,F90-F98,category,PA
F95,Tic disorders,F90-F98,category,OH
F95,Tic disorders,F90-F98,category,IN
F95,Tic disorders,F90-F98,category,MI
F95,Tic disorders,F90-F98,category,TX
F95,Tic disorders,F90-F98,category,OR
F95,Tic disorders,F90-F98,category,ID
F95,Tic disorders,F90-F98,category,ND
F95,Tic disorders,F90-F98,category,GA
F95,Tic disorders,F90-F98,category,NE
F95,Tic disorders,F90-F98,category,IL
F95,Tic disorders,F90-F98,category,NV
F95,Tic disorders,F90-F98,category,LA
F95,Tic disorders,F90-F98,category,FL
F95,Tic disorders,F90-F98,category,IA
F95,Tic disorders,F90-F98,category,AZ
F95,Tic disorders,F90-F98,category,CA
F95,Tic disorders,F90-F98,category,UT
D61,Other aplastic anaemias,D60-D64,category,PA
D61,Other aplastic anaemias,D60-D64,category,ID
D61,Other aplastic anaemias,D60-D64,category,OR
D61,Other aplastic anaemias,D60-D64,category,NE
D61,Other aplastic anaemias,D60-D64,category,MI
D61,Other aplastic anaemias,D60-D64,category,IN
D61,Other aplastic anaemias,D60-D64,category,OK
D61,Other aplastic anaemias,D60-D64,category,TX
D61,Other aplastic anaemias,D60-D64,category,NY
D61,Other aplastic anaemias,D60-D64,category,FL
D61,Other aplastic anaemias,D60-D64,category,GA
D61,Other aplastic anaemias,D60-D64,category,LA
D61,Other aplastic anaemias,D60-D64,category,IL
D61,Other aplastic anaemias,D60-D64,category,OH
D61,Other aplastic anaemias,D60-D64,category,AZ
D61,Other aplastic anaemias,D60-D64,category,NV
D61,Other aplastic anaemias,D60-D64,category,CA
D61,Other aplastic anaemias,D60-D64,category,UT
G83,Other paralytic syndromes,G80-G83,category,OK
G83,Other paralytic syndromes,G80-G83,category,PA
G83,Other paralytic syndromes,G80-G83,category,TX
G83,Other paralytic syndromes,G80-G83,category,OR
G83,Other paralytic syndromes,G80-G83,category,GA
G83,Other paralytic syndromes,G80-G83,category,IL
G83,Other paralytic syndromes,G80-G83,category,MI
G83,Other paralytic syndromes,G80-G83,category,IN
G83,Other paralytic syndromes,G80-G83,category,FL
G83,Other paralytic syndromes,G80-G83,category,LA
G83,Other paralytic syndromes,G80-G83,category,OH
G83,Other paralytic syndromes,G80-G83,category,NE
G83,Other paralytic syndromes,G80-G83,category,NV
G83,Other paralytic syndromes,G80-G83,category,AZ
G83,Other paralytic syndromes,G80-G83,category,NY
G83,Other paralytic syndromes,G80-G83,category,CA
D32,Benign neoplasm of meninges,D10-D36,category,OH
D32,Benign neoplasm of meninges,D10-D36,category,KS
D32,Benign neoplasm of meninges,D10-D36,category,OK
D32,Benign neoplasm of meninges,D10-D36,category,PA
D32,Benign neoplasm of meninges,D10-D36,category,GA
D32,Benign neoplasm of meninges,D10-D36,category,ID
D32,Benign neoplasm of meninges,D10-D36,category,NE
D32,Benign neoplasm of meninges,D10-D36,category,AZ
D32,Benign neoplasm of meninges,D10-D36,category,IN
D32,Benign neoplasm of meninges,D10-D36,category,TX
D32,Benign neoplasm of meninges,D10-D36,category,FL
D32,Benign neoplasm of meninges,D10-D36,category,OR
D32,Benign neoplasm of meninges,D10-D36,category,NY
D32,Benign neoplasm of meninges,D10-D36,category,NV
D32,Benign neoplasm of meninges,D10-D36,category,MI
D32,Benign neoplasm of meninges,D10-D36,category,LA
D32,Benign neoplasm of meninges,D10-D36,category,IA
D32,Benign neoplasm of meninges,D10-D36,category,IL
D32,Benign neoplasm of meninges,D10-D36,category,CA
D32,Benign neoplasm of meninges,D10-D36,category,UT
J04,Acute laryngitis and tracheitis,J00-J06,category,NE
J04,Acute laryngitis and tracheitis,J00-J06,category,ID
J04,Acute laryngitis and tracheitis,J00-J06,category,PA
J04,Acute laryngitis and tracheitis,J00-J06,category,OK
J04,Acute laryngitis and tracheitis,J00-J06,category,NY
J04,Acute laryngitis and tracheitis,J00-J06,category,LA
J04,Acute laryngitis and tracheitis,J00-J06,category,OR
J04,Acute laryngitis and tracheitis,J00-J06,category,ND
J04,Acute laryngitis and tracheitis,J00-J06,category,TX
J04,Acute laryngitis and tracheitis,J00-J06,category,IN
J04,Acute laryngitis and tracheitis,J00-J06,category,FL
J04,Acute laryngitis and tracheitis,J00-J06,category,IL
J04,Acute laryngitis and tracheitis,J00-J06,category,GA
J04,Acute laryngitis and tracheitis,J00-J06,category,AZ
J04,Acute laryngitis and tracheitis,J00-J06,category,OH
J04,Acute laryngitis and tracheitis,J00-J06,category,MI
J04,Acute laryngitis and tracheitis,J00-J06,category,NV
J04,Acute laryngitis and tracheitis,J00-J06,category,CA
J04,Acute laryngitis and tracheitis,J00-J06,category,UT
D60,Acquired pure red cell aplasia [erythroblastopenia],D60-D64,category,PA
D60,Acquired pure red cell aplasia [erythroblastopenia],D60-D64,category,ID
D60,Acquired pure red cell aplasia [erythroblastopenia],D60-D64,category,IN
D60,Acquired pure red cell aplasia [erythroblastopenia],D60-D64,category,OK
D60,Acquired pure red cell aplasia [erythroblastopenia],D60-D64,category,NY
D60,Acquired pure red cell aplasia [erythroblastopenia],D60-D64,category,MI
D60,Acquired pure red cell aplasia [erythroblastopenia],D60-D64,category,LA
D60,Acquired pure red cell aplasia [erythroblastopenia],D60-D64,category,GA
D60,Acquired pure red cell aplasia [erythroblastopenia],D60-D64,category,NE
D60,Acquired pure red cell aplasia [erythroblastopenia],D60-D64,category,FL
D60,Acquired pure red cell aplasia [erythroblastopenia],D60-D64,category,TX
D60,Acquired pure red cell aplasia [erythroblastopenia],D60-D64,category,OR
D60,Acquired pure red cell aplasia [erythroblastopenia],D60-D64,category,ND
D60,Acquired pure red cell aplasia [erythroblastopenia],D60-D64,category,NV
D60,Acquired pure red cell aplasia [erythroblastopenia],D60-D64,category,OH
D60,Acquired pure red cell aplasia [erythroblastopenia],D60-D64,category,IL
D60,Acquired pure red cell aplasia [erythroblastopenia],D60-D64,category,AZ
D60,Acquired pure red cell aplasia [erythroblastopenia],D60-D64,category,IA
D60,Acquired pure red cell aplasia [erythroblastopenia],D60-D64,category,CA
D60,Acquired pure red cell aplasia [erythroblastopenia],D60-D64,category,UT
L10,Pemphigus,L10-L14,category,ID
L10,Pemphigus,L10-L14,category,OK
L10,Pemphigus,L10-L14,category,TX
L10,Pemphigus,L10-L14,category,IN
L10,Pemphigus,L10-L14,category,NE
L10,Pemphigus,L10-L14,category,MI
L10,Pemphigus,L10-L14,category,ND
L10,Pemphigus,L10-L14,category,LA
L10,Pemphigus,L10-L14,category,PA
L10,Pemphigus,L10-L14,category,OR
L10,Pemphigus,L10-L14,category,NV
L10,Pemphigus,L10-L14,category,IL
L10,Pemphigus,L10-L14,category,AZ
L10,Pemphigus,L10-L14,category,FL
L10,Pemphigus,L10-L14,category,NY
L10,Pemphigus,L10-L14,category,GA
L10,Pemphigus,L10-L14,category,OH
L10,Pemphigus,L10-L14,category,CA
L10,Pemphigus,L10-L14,category,UT
D83,Common variable immunodeficiency,D80-D89,category,NY
D83,Common variable immunodeficiency,D80-D89,category,PA
D83,Common variable immunodeficiency,D80-D89,category,IN
D83,Common variable immunodeficiency,D80-D89,category,OK
D83,Common variable immunodeficiency,D80-D89,category,MI
D83,Common variable immunodeficiency,D80-D89,category,NE
D83,Common variable immunodeficiency,D80-D89,category,TX
D83,Common variable immunodeficiency,D80-D89,category,GA
D83,Common variable immunodeficiency,D80-D89,category,LA
D83,Common variable immunodeficiency,D80-D89,category,FL
D83,Common variable immunodeficiency,D80-D89,category,IL
D83,Common variable immunodeficiency,D80-D89,category,NV
D83,Common variable immunodeficiency,D80-D89,category,OH
D83,Common variable immunodeficiency,D80-D89,category,ID
D83,Common variable immunodeficiency,D80-D89,category,AZ
D83,Common variable immunodeficiency,D80-D89,category,CA
D83,Common variable immunodeficiency,D80-D89,category,OR
P14,Birth injury to peripheral nervous system,P10-P15,category,NY
P14,Birth injury to peripheral nervous system,P10-P15,category,OK
P14,Birth injury to peripheral nervous system,P10-P15,category,IN
P14,Birth injury to peripheral nervous system,P10-P15,category,ID
P14,Birth injury to peripheral nervous system,P10-P15,category,MI
P14,Birth injury to peripheral nervous system,P10-P15,category,NE
P14,Birth injury to peripheral nervous system,P10-P15,category,GA
P14,Birth injury to peripheral nervous system,P10-P15,category,PA
P14,Birth injury to peripheral nervous system,P10-P15,category,FL
P14,Birth injury to peripheral nervous system,P10-P15,category,LA
P14,Birth injury to peripheral nervous system,P10-P15,category,IL
P14,Birth injury to peripheral nervous system,P10-P15,category,OH
P14,Birth injury to peripheral nervous system,P10-P15,category,NV
P14,Birth injury to peripheral nervous system,P10-P15,category,TX
P14,Birth injury to peripheral nervous system,P10-P15,category,AZ
P14,Birth injury to peripheral nervous system,P10-P15,category,UT
P14,Birth injury to peripheral nervous system,P10-P15,category,OR
P14,Birth injury to peripheral nervous system,P10-P15,category,CA
P13,Birth injury to skeleton,P10-P15,category,OK
P13,Birth injury to skeleton,P10-P15,category,PA
P13,Birth injury to skeleton,P10-P15,category,NY
P13,Birth injury to skeleton,P10-P15,category,ID
P13,Birth injury to skeleton,P10-P15,category,IN
P13,Birth injury to skeleton,P10-P15,category,LA
P13,Birth injury to skeleton,P10-P15,category,ND
P13,Birth injury to skeleton,P10-P15,category,GA
P13,Birth injury to skeleton,P10-P15,category,MI
P13,Birth injury to skeleton,P10-P15,category,TX
P13,Birth injury to skeleton,P10-P15,category,FL
P13,Birth injury to skeleton,P10-P15,category,IL
P13,Birth injury to skeleton,P10-P15,category,OH
P13,Birth injury to skeleton,P10-P15,category,OR
P13,Birth injury to skeleton,P10-P15,category,NV
P13,Birth injury to skeleton,P10-P15,category,NE
P13,Birth injury to skeleton,P10-P15,category,AZ
P13,Birth injury to skeleton,P10-P15,category,CA
P13,Birth injury to skeleton,P10-P15,category,UT
D63,Anaemia in chronic diseases classified elsewhere,D60-D64,category,PA
D63,Anaemia in chronic diseases classified elsewhere,D60-D64,category,ID
D63,Anaemia in chronic diseases classified elsewhere,D60-D64,category,MI
D63,Anaemia in chronic diseases classified elsewhere,D60-D64,category,TX
D63,Anaemia in chronic diseases classified elsewhere,D60-D64,category,NE
D63,Anaemia in chronic diseases classified elsewhere,D60-D64,category,OK
D63,Anaemia in chronic diseases classified elsewhere,D60-D64,category,LA
D63,Anaemia in chronic diseases classified elsewhere,D60-D64,category,ND
D63,Anaemia in chronic diseases classified elsewhere,D60-D64,category,IN
D63,Anaemia in chronic diseases classified elsewhere,D60-D64,category,GA
D63,Anaemia in chronic diseases classified elsewhere,D60-D64,category,IL
D63,Anaemia in chronic diseases classified elsewhere,D60-D64,category,OH
D63,Anaemia in chronic diseases classified elsewhere,D60-D64,category,NY
D63,Anaemia in chronic diseases classified elsewhere,D60-D64,category,FL
D63,Anaemia in chronic diseases classified elsewhere,D60-D64,category,AZ
D63,Anaemia in chronic diseases classified elsewhere,D60-D64,category,NV
D63,Anaemia in chronic diseases classified elsewhere,D60-D64,category,CA
D63,Anaemia in chronic diseases classified elsewhere,D60-D64,category,OR
D63,Anaemia in chronic diseases classified elsewhere,D60-D64,category,UT
F91,Conduct disorders,F90-F98,category,ID
F91,Conduct disorders,F90-F98,category,OK
F91,Conduct disorders,F90-F98,category,NE
F91,Conduct disorders,F90-F98,category,MI
F91,Conduct disorders,F90-F98,category,ND
F91,Conduct disorders,F90-F98,category,PA
F91,Conduct disorders,F90-F98,category,TX
F91,Conduct disorders,F90-F98,category,NY
F91,Conduct disorders,F90-F98,category,IN
F91,Conduct disorders,F90-F98,category,GA
F91,Conduct disorders,F90-F98,category,LA
F91,Conduct disorders,F90-F98,category,IA
F91,Conduct disorders,F90-F98,category,OR
F91,Conduct disorders,F90-F98,category,OH
F91,Conduct disorders,F90-F98,category,IL
F91,Conduct disorders,F90-F98,category,FL
F91,Conduct disorders,F90-F98,category,NV
F91,Conduct disorders,F90-F98,category,AZ
F91,Conduct disorders,F90-F98,category,CA
F91,Conduct disorders,F90-F98,category,UT
